65,13,9
66,13,8
68,14,9
72,14,9
72,15,10
74,17,11
71,13,9
70,13,9
71,13,9
73,15,10
76,16,11
75,14,9
76,15,10
73,13,9
72,14,9
73,14,10
75,15,10
73,13,8
77,16,10
75,15,9
75,13,9
73,13,9
76,16,10
76,15,9
75,14,9
77,16,10
75,14,9
75,14,10
76,14,9
75,14,9
75,14,10
74,14,10
74,15,11
70,14,9
65,12,7
60,12,9
55,13,8
50,10,7
45,10,5
39,9,6
36,9,5
34,9,4
29,8,3
29,9,5
26,7,4
24,7,3
23,8,3
22,7,3
22,9,3
20,8,2
18,6,2
19,8,1
19,7,3
19,8,2
19,8,2
18,6,2
18,6,1
20,7,2
19,8,3
19,8,3
21,9,3
20,8,2
18,6,1
20,9,3
17,6,1
19,9,3
18,9,3
18,8,1
19,9,3
19,8,2
18,7,2
16,6,1
20,10,4
21,9,3
19,9,3
20,8,2
18,7,2
18,9,3
20,10,5
18,8,4
19,8,3
18,7,2
18,7,3
20,10,4
19,7,2
18,7,2
21,9,4
19,9,3
19,8,3
21,10,4
21,8,2
23,9,4
21,8,3
21,8,2
20,9,3
22,9,3
21,9,2
21,9,3
19,8,2
21,8,2
19,7,2
19,8,3
18,6,1
19,6,2
21,8,2
20,9,3
21,9,3
19,7,2
22,7,3
24,8,4
28,10,4
32,10,4
33,9,4
37,9,5
40,10,6
44,11,6
44,10,6
48,11,6
49,11,6
52,11,7
56,13,8
58,12,8
62,12,8
66,14,8
71,14,9
75,16,10
79,16,10
81,16,11
85,16,11
87,16,12
91,17,10
93,17,12
92,17,12
89,15,10
90,16,10
91,16,10
90,16,10
92,18,12
89,16,10
90,16,11
90,16,10
91,18,12
91,18,12
91,16,11
90,15,10
88,16,10
91,17,11
89,16,10
89,15,11
89,16,11
91,18,12
90,17,11
88,16,11
89,17,11
89,17,11
89,15,10
90,17,11
89,16,12
89,17,11
88,14,10
89,15,10
90,17,12
89,16,10
87,15,10
89,16,10
89,18,12
88,16,11
87,15,11
91,18,12
88,16,11
88,16,11
89,16,10
89,17,11
88,16,11
89,15,11
88,16,11
89,17,10
87,15,12
88,17,12
85,16,10
82,15,10
75,15,10
67,13,9
62,12,8
56,13,8
53,13,7
51,12,7
47,11,7
46,10,6
47,10,5
49,10,6
53,11,7
57,11,7
62,12,9
65,13,9
70,13,8
75,15,11
80,15,11
83,15,9
83,14,10
78,14,10
70,14,9
60,13,8
54,10,7
50,13,7
45,11,6
41,10,6
41,10,5
39,9,5
37,10,6
34,9,4
36,12,6
33,9,5
31,10,5
30,10,4
28,9,3
29,9,4
27,10,5
27,9,3
24,8,3
24,8,3
25,9,3
25,10,5
22,7,3
25,10,5
27,10,4
27,8,3
30,9,4
32,11,6
34,10,4
34,10,6
37,11,6
42,12,6
44,12,7
50,13,8
52,11,8
56,12,8
60,12,8
64,13,8
66,12,8
70,15,10
74,16,10
74,14,9
73,13,8
75,14,10
78,14,10
81,14,9
84,16,11
84,15,10
86,16,11
83,14,10
79,16,10
69,13,9
63,13,8
58,12,8
55,13,7
51,11,7
47,12,6
44,11,6
39,10,5
38,11,6
38,11,6
36,12,6
32,10,4
30,8,3
30,10,4
28,8,4
30,10,5
31,9,4
35,11,6
38,11,5
40,12,6
43,12,7
46,12,6
48,11,6
50,11,7
52,11,7
54,12,7
58,12,7
62,15,9
64,13,8
66,15,10
67,13,9
70,14,9
73,15,9
73,14,9
79,16,11
80,15,11
83,15,11
86,16,10
85,16,10
84,17,11
82,17,10
77,16,11
71,13,9
63,13,8
54,11,7
52,12,7
47,11,7
44,11,6
41,11,6
40,11,9
37,12,6
35,10,5
33,10,4
32,9,5
32,11,5
29,8,4
29,9,4
28,10,5
27,10,5
26,8,3
27,11,4
26,10,4
27,10,4
25,9,4
24,8,4
27,9,4
25,10,4
23,8,3
26,10,4
24,9,4
22,7,2
25,10,4
24,8,3
22,8,4
22,7,2
22,7,2
24,8,4
26,8,4
27,8,3
31,9,4
35,11,5
37,10,5
40,11,6
45,12,7
50,11,6
54,12,7
59,12,7
64,12,8
67,13,9
72,14,9
73,13,8
75,15,9
80,16,10
83,16,10
86,16,11
88,17,10
88,17,11
88,16,10
86,16,10
80,16,11
72,14,9
64,14,10
54,12,8
47,11,7
43,10,5
40,12,7
34,8,3
35,11,5
34,11,5
30,8,3
28,9,4
29,9,4
27,9,3
29,11,6
26,8,4
29,10,4
29,9,4
33,11,6
35,12,6
37,10,4
43,11,6
48,13,8
50,11,7
56,13,8
58,13,8
61,12,8
65,13,8
70,14,9
71,13,8
75,14,10
79,16,10
79,14,9
80,16,11
80,16,10
74,14,9
68,15,10
58,13,9
50,11,6
44,12,6
35,9,4
32,10,5
31,10,5
29,9,4
30,10,4
29,9,3
34,12,5
38,12,6
40,11,6
46,11,7
53,14,8
54,11,7
63,15,10
67,15,10
68,13,8
73,15,10
76,15,10
80,15,9
83,15,10
83,15,9
78,15,10
69,15,10
59,13,7
46,12,7
39,13,6
36,12,6
32,10,4
30,9,3
32,11,5
30,9,4
33,9,6
35,10,5
38,12,6
40,12,7
41,11,6
44,12,7
45,12,7
49,14,8
50,13,7
54,12,7
56,13,7
60,14,9
62,13,8
65,15,10
70,15,10
71,15,9
77,17,11
78,14,10
81,14,9
86,17,11
90,18,12
94,18,12
