299,61,28
298,58,27
298,57,24
304,60,25
299,59,27
303,63,29
302,61,25
301,60,28
308,64,30
318,66,29
317,63,28
324,70,31
323,60,23
327,69,32
329,76,35
332,68,22
330,70,32
332,73,35
342,77,34
343,77,34
348,81,33
349,84,35
345,83,35
339,83,34
343,88,34
334,87,36
325,87,35
320,86,36
319,87,34
307,77,27
306,84,35
307,84,34
306,84,33
296,82,34
296,81,28
287,78,31
277,77,32
275,77,32
262,76,33
257,72,30
243,68,21
243,65,26
238,67,28
232,66,26
227,64,25
217,60,26
217,63,26
214,64,28
208,60,25
205,60,28
200,63,30
194,56,23
187,53,22
184,54,24
175,56,28
178,52,24
170,49,22
171,50,23
163,46,21
160,48,22
151,42,19
145,42,19
145,42,19
142,39,17
136,38,18
138,38,14
131,35,15
130,39,18
123,32,16
123,34,16
123,27,17
119,37,21
114,31,15
114,34,17
112,31,15
110,31,14
107,30,16
105,31,16
102,29,15
102,34,18
97,28,15
99,28,14
98,34,19
95,26,13
95,28,8
91,25,14
93,26,14
91,25,12
91,24,14
89,26,15
86,19,16
88,26,14
83,22,12
86,25,13
81,20,12
80,22,11
72,20,12
71,18,10
69,19,11
65,18,13
66,19,11
61,9,12
60,15,10
62,19,12
61,18,12
61,16,10
57,13,9
59,18,12
54,15,11
55,15,11
54,11,11
55,16,12
59,18,11
57,17,11
58,20,13
57,17,11
54,15,10
54,15,11
53,14,10
53,16,11
53,14,9
53,14,8
50,15,9
48,19,12
47,15,10
40,14,12
47,14,10
45,12,9
42,11,9
39,11,9
42,14,11
41,12,9
40,12,7
40,12,8
35,10,9
36,11,8
33,9,8
31,11,9
29,7,6
32,10,8
31,11,8
29,8,8
28,7,7
27,7,7
25,8,9
26,6,6
24,7,8
24,6,6
23,5,5
25,8,7
20,6,7
23,6,5
24,9,7
23,7,6
23,7,8
24,8,4
25,7,7
25,9,11
26,10,8
29,10,8
32,11,10
38,18,14
42,14,11
42,12,9
47,14,9
51,15,10
50,16,8
52,15,11
56,23,12
58,19,12
60,19,11
61,15,7
61,17,10
64,20,13
68,21,13
68,19,10
72,21,12
70,15,11
76,22,12
79,23,13
77,23,14
80,21,12
82,24,13
85,28,14
81,29,19
88,24,14
94,28,16
93,28,15
95,28,14
99,27,13
101,25,6
104,28,15
101,33,20
110,30,15
113,26,13
119,33,16
119,36,18
117,33,16
123,37,18
130,34,16
132,37,18
140,43,19
143,49,26
146,42,20
149,36,20
153,42,19
162,47,21
164,46,22
169,50,22
173,54,31
171,49,23
174,51,22
176,46,13
185,55,25
186,55,25
187,55,24
189,53,24
198,58,25
199,51,24
198,54,23
205,59,24
207,58,24
218,61,26
225,65,29
232,66,28
238,68,28
247,69,27
256,70,29
259,71,29
271,66,25
279,79,32
291,79,31
290,79,30
301,81,34
313,84,33
320,94,42
324,83,34
324,86,36
333,85,35
333,88,37
340,89,38
341,85,34
342,87,34
347,87,36
347,83,34
347,82,36
348,82,35
346,82,35
348,79,31
348,80,34
347,81,35
342,75,33
348,82,31
338,74,32
337,80,38
336,73,34
331,71,33
310,62,30
304,60,28
290,55,26
242,45,22
131,23,9
81,14,6
78,11,4
80,14,8
78,13,8
77,10,5
78,11,6
77,12,7
77,9,6
76,11,8
78,12,7
76,14,9
77,12,6
74,10,7
79,12,7
78,13,7
71,9,9
76,12,8
79,14,9
76,10,6
76,10,6
76,13,7
76,10,5
77,14,9
75,10,6
78,11,6
76,12,5
75,4,3
78,14,9
79,13,7
75,14,11
