40,33,4
32,26,5
28,24,4
28,22,3
27,23,4
28,22,3
28,22,2
28,24,4
28,23,4
27,22,3
26,22,3
29,23,3
30,25,4
29,22,3
29,24,3
29,25,5
28,22,3
26,21,2
27,23,3
27,23,3
28,24,4
29,24,4
29,24,4
28,24,5
28,24,4
28,22,2
28,23,4
29,22,2
28,23,3
31,25,4
31,25,4
31,25,4
30,25,5
29,23,3
29,23,3
30,23,3
29,24,3
28,22,3
30,26,4
29,23,3
32,26,5
31,25,3
31,25,3
31,25,3
30,25,4
30,26,4
30,25,5
31,26,4
30,24,4
31,24,3
32,27,3
32,27,5
32,26,5
32,27,4
39,30,3
53,41,4
83,70,6
126,114,9
155,140,10
176,154,12
186,161,12
190,162,10
190,163,12
184,159,12
183,157,11
178,153,10
181,155,10
180,155,12
177,153,10
181,157,11
180,154,10
181,157,12
179,155,11
180,155,11
183,157,11
181,156,11
182,156,10
182,157,10
182,156,10
184,158,11
185,159,12
188,161,12
190,162,11
194,164,11
192,162,12
190,162,12
184,159,12
175,152,10
168,148,10
141,127,9
101,86,7
86,71,6
77,62,6
68,53,4
73,60,5
79,62,5
79,65,7
86,70,5
88,72,6
86,71,5
89,74,7
89,74,6
87,72,5
88,73,5
89,73,6
87,72,5
87,72,5
90,76,6
98,84,5
112,100,6
138,124,8
154,133,8
160,137,10
160,137,10
160,137,9
158,136,9
138,124,9
89,81,7
60,49,4
52,42,6
42,32,5
34,26,5
31,25,3
29,24,3
29,23,4
28,23,2
27,23,3
27,23,4
30,24,4
28,25,4
29,26,4
29,24,4
31,25,3
31,25,4
35,28,5
44,35,5
52,39,4
61,50,7
75,62,6
95,84,7
115,104,7
123,111,10
133,120,8
147,133,10
152,137,9
157,141,11
165,146,10
175,152,10
179,156,12
184,158,11
185,158,11
184,157,12
185,157,11
185,157,11
183,155,9
183,156,12
186,157,11
186,158,11
184,157,11
185,159,11
180,154,12
171,148,10
155,139,10
158,139,10
159,142,11
156,139,11
160,142,10
164,144,10
167,148,11
167,147,10
169,149,10
156,141,9
149,137,8
135,127,7
113,105,5
90,78,5
63,51,4
46,39,4
37,32,4
33,29,4
33,28,5
32,28,4
31,25,3
32,27,4
31,26,3
32,27,5
33,28,4
32,27,5
32,26,4
31,26,3
31,26,5
32,28,4
29,25,2
32,26,3
32,28,4
31,27,3
31,28,2
34,29,3
33,29,4
37,31,4
38,32,4
41,36,4
45,38,4
58,46,4
67,56,3
81,73,4
103,97,5
125,118,7
141,130,8
153,135,9
161,138,9
164,140,10
165,143,8
166,144,10
166,144,11
164,141,9
168,146,10
171,148,12
170,147,11
164,142,10
160,137,7
166,143,11
175,151,12
180,154,11
184,156,10
188,160,11
188,159,12
187,159,11
189,160,11
187,159,10
184,156,11
181,154,10
174,151,10
160,143,8
132,123,7
109,96,5
79,65,4
55,43,3
44,36,4
35,30,4
33,28,5
31,27,3
32,28,4
32,28,5
32,27,3
32,26,3
32,27,5
31,26,4
32,25,3
31,25,3
30,24,3
31,25,3
31,26,4
30,25,3
31,27,6
31,25,4
32,27,5
31,25,3
32,26,4
33,27,4
32,25,4
31,27,4
32,27,3
30,26,4
32,27,4
31,26,4
31,25,4
30,24,3
31,24,3
29,24,4
31,24,3
29,25,4
31,24,3
31,25,2
30,24,2
30,25,5
30,27,4
28,23,3
28,24,4
29,23,4
29,24,3
28,24,3
30,23,3
30,26,4
29,25,5
31,25,3
31,27,4
33,27,5
30,24,3
32,26,4
31,25,3
31,25,3
31,25,2
32,27,5
30,25,4
30,25,4
31,25,4
33,27,4
30,25,4
31,25,3
30,24,3
29,24,3
29,24,4
30,25,3
30,25,4
28,24,4
29,24,3
30,25,4
30,25,4
28,24,5
29,25,3
30,24,4
28,24,4
30,25,3
30,25,4
28,24,3
31,25,3
30,26,5
30,25,5
29,24,2
32,26,3
30,23,2
32,26,4
31,25,3
31,25,3
30,25,4
32,26,3
32,27,3
31,26,4
31,25,2
33,26,4
31,27,5
31,25,4
32,27,5
33,28,5
32,26,4
31,25,3
30,25,4
31,26,5
29,24,3
32,27,5
31,27,4
30,25,4
31,27,4
30,24,3
30,25,5
31,26,4
31,27,4
28,24,4
29,24,3
31,25,4
29,25,4
29,24,2
29,24,3
28,23,3
32,22,3
31,27,4
36,31,4
43,35,4
58,48,5
76,72,4
100,97,7
116,109,7
141,128,9
150,132,9
169,145,9
172,148,10
180,153,11
179,150,10
178,152,11
174,146,10
173,147,12
172,145,10
173,145,10
173,146,9
174,147,10
173,148,12
174,148,11
171,146,11
174,147,10
173,148,11
174,146,9
175,148,11
175,150,11
177,151,11
178,152,11
176,150,10
176,150,10
177,151,11
175,148,10
175,151,10
174,148,10
174,149,11
171,147,11
167,144,10
162,142,9
149,135,7
135,126,8
120,113,6
102,96,5
90,79,5
86,76,4
86,76,5
80,68,4
73,61,5
65,53,4
56,45,4
51,43,4
49,41,4
47,40,3
46,38,3
43,35,3
40,34,3
40,35,4
38,33,5
37,32,3
35,31,4
34,30,3
34,28,4
30,26,3
32,27,3
33,28,4
32,27,5
33,27,3
33,26,3
32,28,4
32,28,5
29,24,2
34,27,4
33,28,5
33,27,3
33,28,5
32,26,4
32,27,3
34,28,3
41,34,4
43,35,3
48,41,5
51,41,4
58,49,5
76,65,5
88,78,5
96,87,5
113,105,6
120,112,6
129,121,7
136,125,7
143,131,4
147,132,7
153,136,8
156,138,8
159,140,10
161,139,10
164,146,11
167,144,10
166,143,9
170,145,10
174,147,10
176,150,10
178,152,11
177,151,11
179,153,10
