10,16,2
10,18,3
10,18,2
8,16,2
10,18,3
9,16,2
10,18,3
9,15,1
10,17,2
9,14,1
9,16,2
8,15,1
10,16,1
11,18,2
8,17,2
10,16,1
9,15,1
11,19,3
9,18,3
10,16,1
8,15,2
10,16,1
8,15,3
8,14,2
9,16,3
8,14,2
8,15,3
9,14,1
9,17,3
10,16,2
10,16,2
8,15,2
9,18,5
9,22,7
10,32,10
10,49,15
11,60,18
14,68,18
14,70,18
13,71,18
13,68,16
15,66,14
14,65,14
14,65,14
15,62,13
14,66,15
14,74,16
17,86,18
18,92,20
17,90,19
18,93,20
17,91,20
17,91,21
17,90,20
16,86,20
15,85,18
16,86,19
16,79,18
15,78,18
16,80,19
17,86,19
17,91,21
19,98,20
18,99,22
19,101,23
18,98,21
18,97,20
19,101,23
19,102,21
20,103,21
18,99,19
18,90,18
15,73,13
13,56,10
12,38,5
10,30,4
12,26,3
8,22,2
10,22,3
10,21,3
9,20,3
9,20,3
11,20,2
11,20,2
11,19,2
9,17,2
10,19,3
10,19,3
10,18,3
10,16,1
11,18,1
11,18,2
9,17,1
8,15,1
11,18,2
10,18,2
11,17,2
8,14,1
9,17,3
10,17,3
8,16,2
9,16,1
9,15,2
11,17,2
9,17,3
8,16,2
9,16,2
9,15,2
9,16,1
10,16,1
10,18,2
11,17,2
9,16,2
11,18,3
9,17,3
11,18,2
10,18,3
11,17,2
9,16,2
10,18,3
11,18,2
10,16,1
11,17,2
9,17,3
9,14,2
9,17,3
9,17,2
10,17,3
9,15,1
10,17,3
10,18,3
10,18,3
11,19,3
11,19,3
12,20,3
12,19,2
12,18,2
10,16,1
10,18,3
9,16,2
10,19,4
11,18,2
10,18,3
10,18,3
9,16,2
10,18,2
11,17,2
9,17,3
9,15,2
9,16,2
9,17,2
12,18,3
9,16,1
10,17,3
8,16,2
9,17,2
9,16,2
9,16,2
9,16,2
11,18,2
11,18,3
9,16,2
9,17,2
11,18,1
11,17,2
11,19,2
12,18,2
11,19,3
10,18,1
10,17,1
11,17,2
11,19,2
9,17,2
11,18,4
12,18,2
9,17,2
11,18,2
11,19,3
10,17,1
11,17,1
10,18,3
11,19,2
10,17,2
11,22,5
9,23,5
10,31,7
14,64,15
16,87,20
20,104,23
21,108,23
20,106,24
20,105,22
21,107,23
20,105,22
19,104,22
20,106,24
20,105,22
19,105,23
19,105,23
20,105,23
22,107,23
21,106,23
21,104,23
20,103,23
18,103,23
19,104,23
21,110,23
23,112,25
22,115,26
24,115,24
20,112,23
20,106,21
14,64,11
11,30,5
11,23,4
9,19,2
9,19,2
11,19,3
11,20,3
9,18,2
10,18,2
9,19,1
10,17,2
9,18,2
11,17,1
12,19,2
12,19,2
11,19,3
10,17,2
10,17,2
10,16,2
11,18,2
10,18,2
11,17,1
9,16,2
9,16,2
12,17,2
10,19,3
10,16,2
12,19,2
11,19,2
9,17,2
11,18,2
11,17,3
10,16,2
10,18,3
10,17,2
11,18,2
10,17,2
12,19,2
10,18,3
11,19,2
9,18,2
10,16,2
12,20,2
11,19,3
11,19,3
12,20,4
10,17,2
11,19,3
10,19,3
11,19,2
10,18,3
10,19,4
11,21,4
10,20,4
11,21,5
11,21,6
10,23,8
11,27,9
11,36,12
12,48,15
12,62,17
17,82,22
18,93,23
18,101,24
21,110,25
22,113,25
22,117,24
23,119,26
24,121,26
23,120,25
23,118,25
24,121,26
21,116,23
22,117,25
24,118,25
22,117,25
23,118,25
23,117,26
23,118,26
24,117,25
22,118,25
22,117,26
22,116,23
24,119,25
25,121,27
22,118,25
24,119,26
22,118,25
24,120,26
23,121,27
23,121,27
23,121,26
23,116,24
19,99,19
17,75,13
14,58,11
14,46,7
12,33,6
9,26,4
8,21,2
8,20,2
11,22,4
11,21,3
11,20,3
11,20,4
12,21,3
12,20,3
10,18,2
11,19,3
10,17,2
12,18,3
11,19,3
11,19,3
11,19,2
10,17,2
12,17,3
11,19,2
11,19,2
11,19,2
9,16,1
11,17,2
11,19,2
11,18,2
12,19,4
10,15,1
11,18,2
9,16,1
8,16,2
8,16,2
11,17,2
10,18,3
9,18,3
9,18,3
10,20,4
8,17,3
9,20,5
9,22,7
10,28,10
12,41,13
13,61,16
16,84,20
18,93,23
18,98,22
19,102,24
21,106,25
19,105,24
21,106,26
20,104,23
21,103,24
20,101,22
19,100,23
19,101,23
20,105,23
20,110,25
22,115,25
24,117,24
24,118,25
24,118,25
23,118,25
23,116,25
22,114,24
21,113,24
23,115,24
22,113,23
21,113,24
21,112,22
20,105,19
18,85,13
14,53,9
13,31,5
12,25,4
11,22,2
11,22,2
10,21,2
11,23,4
11,22,2
10,24,4
10,25,3
10,29,4
12,30,3
10,30,3
12,32,5
10,33,4
12,39,6
12,42,7
13,45,6
12,44,5
13,45,6
12,43,7
12,42,6
11,39,4
11,42,6
11,44,5
12,55,7
14,63,9
16,66,9
16,65,10
15,61,8
14,54,7
12,49,6
14,44,7
13,33,5
12,27,5
11,23,3
10,23,4
10,23,4
10,23,4
12,27,6
12,27,6
11,27,7
12,26,5
12,27,7
11,26,6
11,24,5
12,27,6
10,28,7
13,33,9
12,35,9
13,36,8
11,37,9
10,31,7
11,27,7
11,25,5
12,22,4
11,24,7
13,26,8
11,23,6
8,18,5
10,19,6
9,17,2
11,21,4
11,19,2
11,19,4
11,20,2
12,21,4
11,19,2
9,17,2
11,19,2
9,16,2
10,19,4
