0.0,59.0
0.999,59.0
4.995,59.0
8.991,59.0
14.985,59.0
19.98,59.7
25.974,59.7
30.969,60.3
34.965,60.7
40.959,61.8
44.955,62.4
50.949,62.4
54.945,62.4
59.94,84.2
64.935,84.2
69.93,84.7
74.925,84.7
80.919,15.4
85.914,14.3
90.909,14.3
94.905,13.9
100.899,14.5
105.894,14.9
110.889,16.4
115.884,16.4
119.88,57.4
124.875,57.3
129.87,57.8
134.865,58.1
139.86,59.5
143.856,62.4
148.851,62.4
152.847,190.6
157.842,190.6
163.836,190.6
167.832,190.6
172.827,58.0
177.822,56.5
182.817,55.9
187.812,55.9
191.808,55.1
197.802,55.5
202.797,55.5
206.793,55.9
211.788,55.9
216.783,56.9
221.778,56.3
226.773,62.6
231.768,59.0
236.763,59.0
241.758,59.0
246.753,59.0
251.748,59.0
256.743,57.6
261.738,56.7
265.734,56.3
271.728,56.1
276.723,55.5
281.718,55.5
286.713,55.1
291.708,55.5
295.704,55.5
301.698,55.3
305.694,56.1
311.688,56.3
316.683,56.9
320.679,58.0
325.674,59.9
331.668,59.9
335.664,59.9
340.659,59.9
345.654,61.7
349.65,60.9
355.644,59.9
359.64,59.5
365.634,59.0
370.629,59.0
375.624,59.1
380.61899999999997,59.0
385.614,59.0
389.61,59.8
395.604,60.3
399.6,60.7
404.595,61.8
410.589,63.2
414.585,63.2
420.579,63.2
425.574,84.1
429.57,84.7
434.565,84.7
439.56,84.7
445.554,14.9
450.549,14.5
454.545,13.8
459.54,14.5
465.534,14.5
469.53,15.6
474.525,16.4
479.52,57.6
484.515,57.3
489.51,57.8
494.505,58.1
499.5,59.0
503.496,60.9
508.491,61.7
513.486,85.6
518.481,85.6
523.476,85.6
528.471,85.6
533.466,85.6
538.461,56.9
542.457,56.3
547.452,55.5
552.447,55.5
557.442,55.5
562.437,55.1
567.432,55.9
572.427,55.1
577.422,57.4
582.417,56.3
587.412,58.8
591.408,58.2
597.402,58.8
601.398,58.8
607.392,58.8
612.387,58.8
