719.28,59.5
724.275,60.9
728.271,60.9
732.267,86.3
737.262,85.5
742.257,85.5
747.252,85.5
752.247,85.5
756.243,62.4
761.2379999999999,60.7
766.233,59.8
770.229,59.7
775.224,59.0
780.219,59.7
784.215,60.3
789.21,60.7
794.205,62.2
799.2,64.9
804.195,64.9
809.19,82.5
814.185,82.6
819.18,82.6
824.175,82.6
829.17,82.6
834.165,82.6
838.161,58.1
843.156,57.2
848.151,57.2
853.146,56.3
858.141,56.3
863.136,56.3
867.132,56.2
872.127,56.6
877.122,56.3
882.117,57.2
887.112,57.4
892.107,58.0
897.102,58.6
901.098,59.5
906.093,59.5
911.088,59.5
916.083,59.5
921.078,59.5
926.073,59.1
931.068,57.6
936.063,57.0
941.058,56.3
946.053,56.1
951.048,56.1
956.043,55.4
961.038,55.4
966.033,56.1
971.028,56.3
976.023,57.2
980.019,57.4
985.014,58.0
990.009,60.9
995.004,60.9
999.999,81.7
1004.994,81.7
1009.989,80.2
1014.984,81.2
1019.979,81.2
1024.974,59.0
1028.97,57.6
1033.965,56.9
1038.96,56.3
1043.955,56.3
1048.95,56.3
1053.945,56.3
1057.941,56.2
1062.936,56.7
1067.931,57.2
1071.927,57.8
1077.921,58.8
1082.916,60.9
1086.912,60.9
1091.907,60.9
1095.903,86.3
1100.898,86.3
1105.893,86.3
1110.888,86.3
1114.884,86.3
1119.879,62.2
1124.874,60.7
1129.869,60.3
1133.865,59.9
1138.86,59.9
1143.855,59.9
1148.85,60.3
1152.846,60.9
1157.841,61.7
1162.836,65.3
1166.832,65.3
1171.827,82.6
1176.822,82.6
1181.817,82.6
1186.812,82.6
1191.807,82.6
1195.803,59.5
1200.798,57.6
1205.793,56.9
1210.788,56.7
1215.783,56.3
1220.778,56.1
1225.773,56.1
1229.769,56.1
1234.764,56.1
1240.758,56.3
1245.753,56.3
1249.749,56.9
1254.744,57.8
1259.739,58.6
1264.734,59.5
1268.73,59.8
1273.725,59.8
1278.72,59.8
1283.715,59.8
1288.71,59.8
1293.705,57.0
1298.7,56.3
1302.696,56.1
1307.691,56.1
1312.686,55.5
1317.681,55.9
1322.676,55.9
1327.671,55.9
1332.666,56.2
1337.661,56.3
1342.656,57.3
1347.651,58.2
1352.646,60.6
1357.641,60.6
1362.636,81.6
1367.631,81.8
1372.626,81.8
1377.621,82.3
1382.616,82.3
1387.611,59.5
1392.606,58.1
1396.602,57.8
1401.597,57.4
1406.592,56.7
1411.587,56.7
1416.582,56.9
1421.577,57.0
1426.572,57.4
1430.568,57.3
1435.563,58.2
1440.558,59.0
1444.554,60.3
1449.549,62.2
1454.544,62.2
1458.54,191.9
1463.535,86.9
1469.529,87.3
1473.525,87.3
1478.52,87.3
1483.515,62.4
1488.51,60.5
1492.506,60.5
1497.501,59.8
1501.497,59.7
1506.492,59.8
1511.487,60.7
1516.482,61.6
1520.478,63.9
1525.473,64.9
1530.468,64.9
1535.463,82.6
1539.459,82.2
1544.454,82.3
1549.449,82.3
1554.444,82.3
1559.439,59.1
1564.434,56.9
1569.429,56.3
1574.424,56.3
1579.419,55.4
1584.414,55.4
1588.41,55.4
1593.405,55.4
1598.4,55.4
1603.395,55.4
1608.39,56.3
1613.385,57.0
1617.381,57.3
1622.376,57.8
1627.371,59.0
1632.366,80.0
1637.361,80.0
1642.356,80.0
1647.3509999999999,80.0
1652.346,58.2
1657.341,56.7
1661.337,56.1
1666.332,55.9
1671.327,55.5
1676.322,55.3
1681.317,55.3
1686.312,55.3
1691.307,55.5
1696.302,55.9
1700.298,56.3
1705.293,57.1
1710.288,58.1
1715.283,58.4
1720.278,58.4
1725.273,81.2
1730.268,81.8
1735.263,81.9
1741.257,81.8
1745.253,81.2
1750.248,59.8
1755.243,58.8
1760.238,58.2
1765.233,57.8
1770.228,57.4
1775.223,57.4
1780.218,57.4
1784.214,57.1
1789.209,58.0
1794.204,58.0
1798.2,58.6
1803.195,59.7
1808.19,61.8
1813.185,61.8
1818.18,61.8
1823.175,193.0
1827.171,87.8
1832.166,88.5
1836.162,194.8
1841.157,194.8
1846.152,62.6
1851.147,61.6
1856.142,60.7
1860.138,60.2
1864.134,60.3
1869.129,60.3
1874.124,60.9
