1732227690.3105655,"state(us_sensor=0.0, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227690.3630276,"state(us_sensor=0.0, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227690.4152079,"state(us_sensor=0.0, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227690.467604,"state(us_sensor=0.0, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227690.520155,"state(us_sensor=0.0, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227690.5728393,"state(us_sensor=0.0, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227690.6246247,"state(us_sensor=0.0, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227690.6769903,"state(us_sensor=0.0, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227690.7296033,"state(us_sensor=0.0, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227690.7820418,"state(us_sensor=0.0, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227690.8344016,"state(us_sensor=0.0, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227690.8869064,"state(us_sensor=0.0, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227690.939374,"state(us_sensor=80.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227690.9917855,"state(us_sensor=80.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227691.0442085,"state(us_sensor=80.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227691.0966566,"state(us_sensor=80.2, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227691.1489222,"state(us_sensor=80.2, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227691.201469,"state(us_sensor=79.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227691.2539554,"state(us_sensor=79.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227691.3061852,"state(us_sensor=79.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227691.358797,"state(us_sensor=79.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227691.4104376,"state(us_sensor=79.2, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227691.4625,"state(us_sensor=79.2, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227691.523604,"state(us_sensor=79.2, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227691.5761065,"state(us_sensor=79.2, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227691.6287048,"state(us_sensor=79.2, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227691.68099,"state(us_sensor=79.2, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227691.7533934,"state(us_sensor=79.2, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227691.8062625,"state(us_sensor=78.0, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227691.8586652,"state(us_sensor=78.0, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227691.9106612,"state(us_sensor=77.8, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227691.963157,"state(us_sensor=77.8, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227692.015745,"state(us_sensor=77.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227692.0681033,"state(us_sensor=77.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227692.1201692,"state(us_sensor=77.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227692.172607,"state(us_sensor=77.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227692.2250028,"state(us_sensor=77.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227692.277534,"state(us_sensor=77.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227692.3300714,"state(us_sensor=77.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227692.382408,"state(us_sensor=77.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227692.434593,"state(us_sensor=77.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-2)"
1732227692.4870965,"state(us_sensor=77.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227692.539614,"state(us_sensor=77.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227692.5918558,"state(us_sensor=77.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227692.6445806,"state(us_sensor=77.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227692.6970882,"state(us_sensor=77.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227692.7494388,"state(us_sensor=77.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227692.8015213,"state(us_sensor=77.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227692.8540776,"state(us_sensor=77.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227692.9063363,"state(us_sensor=77.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227692.9584932,"state(us_sensor=74.8, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227693.010636,"state(us_sensor=74.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227693.0630486,"state(us_sensor=74.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227693.1151128,"state(us_sensor=74.2, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227693.16754,"state(us_sensor=74.0, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227693.219855,"state(us_sensor=74.2, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227693.2721896,"state(us_sensor=73.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227693.3247266,"state(us_sensor=73.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227693.3770807,"state(us_sensor=73.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227693.4296062,"state(us_sensor=73.0, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227693.481711,"state(us_sensor=73.0, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227693.5342057,"state(us_sensor=72.8, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227693.5865839,"state(us_sensor=72.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227693.6387696,"state(us_sensor=72.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227693.6909935,"state(us_sensor=36.5, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227693.7433326,"state(us_sensor=72.2, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227693.7953763,"state(us_sensor=35.7, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227693.8479667,"state(us_sensor=37.0, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227693.9003186,"state(us_sensor=34.8, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227693.9526587,"state(us_sensor=34.8, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227694.0049787,"state(us_sensor=34.9, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227694.0574067,"state(us_sensor=33.8, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227694.1098044,"state(us_sensor=34.5, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227694.1619086,"state(us_sensor=33.8, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227694.2146075,"state(us_sensor=33.8, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227694.2672288,"state(us_sensor=33.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227694.3197417,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227694.372051,"state(us_sensor=32.9, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
