1127.871,87.8
1132.866,87.8
1137.861,87.8
1143.855,57.2
1147.8509999999999,56.3
1153.845,55.9
1157.841,55.9
1162.836,55.4
1167.831,55.3
1172.826,54.6
1177.821,55.4
1182.816,56.3
1187.811,56.9
1192.806,57.4
1197.801,58.1
1202.796,59.9
1207.791,80.2
1212.786,79.6
1217.781,79.6
1222.776,79.6
1226.772,60.5
1232.766,58.2
1236.762,57.0
1241.757,56.9
1246.752,56.3
1251.747,56.3
1256.742,56.3
1260.738,56.3
1266.732,56.3
1270.728,56.3
1276.722,57.0
1280.718,57.2
1286.712,58.2
1290.708,58.0
1296.702,61.4
1301.697,61.4
1306.692,61.4
1311.687,61.4
1316.682,61.4
1321.677,61.6
1326.672,59.8
1331.667,59.9
1336.662,59.7
1340.658,59.0
1346.652,59.1
1351.647,59.1
1356.642,59.0
1361.637,59.7
1366.632,60.5
1371.627,60.7
1376.622,61.8
1381.617,64.1
1386.612,64.1
1391.607,84.1
1396.602,83.9
1401.597,83.9
1406.592,83.9
1411.587,58.6
1416.582,57.3
1421.577,57.2
1426.572,36.4
1431.567,33.6
1436.562,32.9
1441.557,32.8
1446.552,32.9
1450.548,33.0
1455.543,33.0
1460.538,34.0
1465.533,34.0
1470.528,35.3
1475.523,59.7
1480.518,59.9
1485.513,59.9
1490.508,59.9
1495.503,59.9
1499.499,59.9
1504.494,59.9
1509.489,57.2
1514.484,56.3
1519.479,55.9
1524.474,55.9
1529.469,55.3
1534.464,55.3
1539.459,55.1
1544.454,55.9
1549.449,55.9
1554.444,57.2
1559.439,57.3
1564.434,59.0
1569.429,59.0
1574.424,59.0
1579.419,59.0
1584.414,59.0
1589.409,65.1
1593.405,58.0
1598.4,57.2
1603.395,56.9
1608.39,56.3
1612.386,56.3
1618.38,56.1
1622.376,56.1
1628.37,56.3
1632.366,56.3
1638.36,56.7
1643.355,56.2
1648.35,57.6
1653.345,58.3
1658.34,60.3
1663.335,60.3
1668.33,60.3
1673.325,60.3
1678.32,60.3
1683.315,61.6
1688.31,60.5
1693.305,59.9
1698.3,59.7
1703.295,59.0
1708.29,59.1
1713.285,59.1
1718.28,59.1
1723.275,59.1
1728.27,59.8
1733.265,59.8
1738.26,60.7
1743.255,63.5
1748.25,63.4
1753.245,63.4
1758.24,84.1
1763.235,83.4
1768.23,83.4
1773.225,59.7
1777.221,58.8
1783.215,57.2
1788.21,36.6
1793.205,34.0
1798.2,33.4
1803.195,32.9
1807.191,32.9
1812.186,33.0
1817.181,32.9
1822.176,32.9
1827.171,34.7
1832.166,35.5
1837.161,59.5
1842.156,59.9
1846.152,59.9
1851.147,59.9
1856.142,59.9
1860.138,255.0
1866.132,255.0
1871.127,58.0
1876.122,57.0
1881.117,56.3
1886.112,55.9
1891.107,55.5
1896.102,55.5
1901.097,55.5
1906.092,55.9
1911.087,56.3
1916.082,56.3
1921.077,57.3
1926.072,59.5
1931.067,64.4
