69,40,39
69,33,33
70,42,41
66,36,37
68,39,40
67,38,39
69,42,42
70,42,41
70,41,40
70,40,40
64,40,41
68,39,34
70,41,40
68,39,41
68,38,39
64,34,41
70,40,40
64,36,41
67,37,39
68,40,41
69,40,38
70,39,41
74,43,43
75,44,44
75,48,48
77,49,48
77,50,48
77,50,45
79,52,49
77,51,50
76,52,49
78,54,49
76,55,50
67,57,53
67,50,46
63,49,47
60,40,41
66,53,48
61,46,43
59,41,38
56,44,40
53,42,41
56,44,40
55,45,42
54,42,41
52,40,40
48,38,36
43,33,34
47,35,33
42,33,33
43,34,34
37,30,31
35,22,26
40,31,31
36,27,28
34,28,30
33,28,30
36,29,28
31,24,26
32,24,26
34,27,27
29,23,27
32,25,25
31,24,26
27,21,24
31,26,20
26,21,24
33,25,26
28,22,26
26,13,18
24,16,20
24,19,23
25,20,23
27,18,27
25,20,21
21,14,23
21,17,21
23,20,21
20,15,19
24,20,23
17,19,22
20,15,20
24,18,19
21,17,20
20,11,14
21,15,18
19,12,16
19,15,18
13,15,20
17,12,17
18,13,17
16,12,18
12,11,21
15,10,16
17,12,16
15,11,17
17,11,15
18,13,16
13,9,15
13,8,14
14,9,14
13,10,15
11,13,17
13,9,15
12,9,14
13,8,16
10,6,14
13,8,13
15,10,14
14,11,14
14,12,15
12,7,13
11,5,12
11,8,14
14,10,14
14,10,14
13,10,13
10,6,12
8,4,15
13,8,13
10,8,13
14,10,12
12,8,13
11,6,13
11,9,14
15,10,13
13,11,16
16,17,22
14,11,16
16,13,17
18,14,18
18,13,17
18,13,16
21,15,18
22,14,19
20,15,19
23,18,21
24,19,22
25,20,22
22,17,21
23,18,22
22,17,20
24,18,22
27,20,22
28,21,23
27,22,26
28,21,23
31,25,26
32,26,27
33,25,26
34,26,27
38,28,25
38,31,31
41,33,29
43,33,32
45,42,40
45,36,36
50,40,37
52,42,41
55,45,41
56,43,42
58,44,41
59,45,43
66,52,49
62,47,45
63,50,46
66,50,46
65,48,45
65,49,46
65,51,48
67,52,47
67,50,46
69,51,46
70,52,48
70,53,49
72,54,50
74,54,48
74,55,51
76,56,50
78,56,51
76,55,51
79,55,50
77,52,50
80,53,50
80,53,49
80,50,48
76,46,47
78,50,49
78,49,48
79,53,47
75,44,43
73,43,44
71,41,40
65,38,38
61,33,34
55,31,31
51,30,23
45,25,17
37,23,21
38,23,19
37,22,18
36,21,12
20,14,15
17,12,9
25,20,7
20,16,10
17,15,10
17,12,7
21,17,9
13,10,6
7,7,4
8,8,3
7,7,4
4,6,5
4,5,4
5,6,5
7,6,3
5,6,4
3,5,3
4,5,3
4,4,3
5,4,2
7,6,4
4,4,3
4,5,4
6,4,2
10,15,9
6,6,4
5,0,3
6,7,4
6,5,2
10,10,7
17,13,8
23,16,12
26,17,14
36,21,19
42,25,22
45,26,25
53,31,28
59,32,31
64,36,35
65,35,36
68,41,40
73,44,45
73,42,42
74,43,43
77,48,47
79,50,48
79,51,47
83,54,52
79,49,48
81,55,51
77,52,50
79,54,50
81,56,45
79,56,52
78,63,57
77,56,51
75,55,52
77,56,50
76,55,50
74,53,51
77,58,51
74,52,48
75,53,49
79,58,47
75,56,52
75,56,51
76,57,51
74,56,51
70,52,48
72,53,49
68,52,50
72,54,49
70,50,46
67,51,48
66,52,48
62,44,43
62,48,45
62,48,45
60,46,44
61,48,44
59,45,42
56,45,42
58,45,43
60,48,43
58,45,42
56,44,42
58,45,41
56,43,41
58,45,42
54,42,40
55,44,43
57,45,41
56,45,41
52,42,40
53,42,39
49,38,37
48,38,37
46,33,37
47,39,37
46,36,35
47,38,36
44,34,35
42,33,34
41,32,33
38,32,34
41,33,33
38,29,29
39,29,29
37,28,25
33,27,29
30,24,24
32,28,28
33,27,28
29,23,26
31,25,25
30,25,26
27,21,24
29,15,23
26,21,24
27,14,20
27,22,23
26,21,24
24,18,22
28,26,27
24,17,20
24,20,22
23,19,22
25,20,23
24,18,20
25,19,21
21,16,20
23,16,18
25,18,21
21,15,19
20,18,24
23,16,19
27,23,24
20,15,19
21,16,19
19,15,20
20,14,19
20,14,19
21,16,18
18,12,17
18,13,18
21,16,19
19,13,18
19,12,18
18,12,18
18,12,18
19,13,18
21,13,15
21,17,20
17,12,18
18,9,11
18,12,18
17,14,19
15,9,16
19,14,18
14,11,14
17,10,15
14,5,8
16,11,15
15,14,18
13,10,15
16,13,16
13,9,15
13,10,15
18,13,16
12,9,15
15,12,15
15,11,15
14,10,14
11,10,14
15,11,15
13,10,15
11,9,14
10,5,12
12,9,14
11,7,12
13,10,13
18,12,8
11,8,13
13,9,10
13,8,12
13,14,13
13,8,13
18,12,15
15,12,17
16,5,12
18,13,16
19,15,20
18,11,12
22,17,19
23,17,19
22,18,20
23,19,22
23,18,22
25,21,23
25,21,24
25,20,23
22,25,31
29,22,24
29,23,25
33,29,31
35,27,28
32,25,27
35,27,27
38,29,29
35,27,29
37,26,33
36,28,31
42,30,31
36,29,30
39,25,33
42,32,32
40,31,33
43,33,33
45,35,34
44,36,34
45,36,35
48,38,35
47,39,36
52,42,40
51,40,38
55,43,40
55,42,40
55,42,40
56,43,40
57,44,43
61,48,43
60,45,42
61,49,45
60,46,43
61,49,46
63,48,45
65,45,37
67,50,46
67,51,46
66,52,49
68,52,48
70,50,46
71,54,50
72,55,50
72,53,50
74,52,49
72,53,49
72,53,50
77,56,51
76,52,49
80,57,53
80,55,51
78,50,49
80,52,49
80,50,48
80,51,50
79,51,48
77,49,48
77,47,45
76,46,45
75,44,44
75,44,44
71,41,41
68,39,40
67,37,39
65,38,39
61,35,34
51,30,27
44,27,24
41,22,21
36,23,19
29,17,15
28,19,16
31,18,14
34,19,17
34,20,14
33,19,15
37,20,16
29,20,16
22,20,16
25,17,12
24,23,19
34,22,19
42,30,28
47,29,27
54,34,29
60,35,32
60,35,34
62,38,35
60,37,33
58,35,33
64,39,35
62,38,36
56,35,31
51,33,29
49,32,28
51,31,29
60,34,32
63,40,38
65,38,35
57,31,29
51,29,28
41,21,22
21,12,12
7,2,4
8,2,11
12,4,7
15,2,19
19,5,20
20,7,22
24,8,22
23,7,20
28,10,24
24,19,28
25,16,20
20,16,25
21,15,23
21,16,23
25,17,26
18,12,22
25,18,25
21,15,23
29,21,27
30,26,32
35,28,35
33,26,34
33,25,32
34,26,33
29,22,31
32,23,31
30,31,36
34,27,34
42,31,36
48,35,40
50,46,50
56,42,44
48,38,42
52,40,43
56,43,43
66,49,49
71,46,47
72,48,51
74,46,49
72,47,49
73,48,51
74,50,52
77,50,51
77,48,49
75,46,49
75,45,48
76,50,52
75,48,49
76,47,50
75,49,50
75,48,50
79,55,52
72,56,52
63,48,46
49,39,44
43,33,34
37,29,30
35,29,31
27,21,25
28,22,24
27,23,26
26,21,22
24,18,22
23,17,21
26,21,21
29,24,25
26,28,29
31,24,27
30,22,31
36,30,31
39,31,33
43,34,34
43,34,36
45,35,36
47,28,38
49,39,40
55,43,42
61,48,45
61,48,47
64,49,48
66,48,48
72,51,49
71,53,56
76,52,51
73,47,49
78,50,50
74,47,49
76,47,51
78,50,51
74,48,51
77,51,52
73,50,51
72,50,51
70,52,50
65,49,49
60,46,43
58,44,36
51,39,40
46,35,35
42,34,35
36,27,29
38,29,30
36,28,30
32,26,29
34,28,29
31,25,28
27,20,24
25,23,25
26,20,22
20,14,19
17,12,16
19,14,17
14,14,17
18,15,18
15,11,15
18,15,18
19,16,19
21,16,21
26,20,24
30,23,25
32,23,21
36,30,31
39,32,33
43,34,35
45,36,36
47,37,38
46,37,38
48,38,44
56,46,44
57,46,44
59,44,44
58,51,49
63,47,46
70,54,44
67,52,48
67,50,45
63,50,47
61,46,46
67,49,48
70,52,50
65,49,49
59,47,48
62,46,45
60,47,47
61,47,47
46,39,42
42,33,37
43,35,39
54,42,42
55,33,31
42,28,24
40,29,29
39,29,30
38,26,25
36,26,23
34,25,25
33,26,24
36,29,24
43,34,22
50,37,27
57,44,31
62,50,36
68,51,37
69,48,42
72,53,42
73,55,44
76,57,45
75,56,48
70,54,45
64,49,42
61,48,44
60,49,43
64,52,46
70,50,45
74,56,50
78,57,51
80,57,52
78,53,53
77,47,46
75,47,46
65,39,37
63,38,39
54,29,28
43,25,22
31,20,17
33,19,17
39,24,21
48,27,26
53,30,29
46,27,23
33,20,17
33,21,16
26,12,4
23,17,13
22,16,13
27,18,13
34,19,17
46,25,24
59,37,37
74,45,46
79,52,48
80,55,48
73,54,49
75,56,51
64,51,48
68,50,41
62,47,44
57,41,44
54,41,40
50,38,35
48,37,36
44,36,36
48,38,36
42,34,34
42,31,31
36,29,30
37,30,31
36,28,28
37,30,29
34,27,28
32,23,25
29,20,22
25,22,26
26,24,27
25,18,21
21,17,23
23,16,20
21,17,21
20,16,20
21,15,18
15,17,20
22,16,19
24,19,22
26,19,21
30,24,25
28,21,24
32,24,26
36,26,28
38,23,29
39,30,31
46,27,35
47,37,35
48,41,38
46,41,38
54,42,39
54,47,44
52,41,40
54,41,40
55,42,40
59,45,43
59,45,42
61,48,45
64,50,47
66,52,48
67,50,47
70,53,49
72,54,49
73,56,51
71,53,50
73,49,50
73,53,50
75,56,52
75,55,49
75,56,52
77,56,51
80,53,50
80,56,52
78,52,50
76,53,53
80,55,52
75,53,53
79,49,48
79,44,48
80,49,48
75,47,48
77,48,47
73,49,53
74,43,44
73,42,42
75,48,39
70,40,42
71,44,42
69,41,41
67,38,40
69,42,42
67,39,40
66,39,40
68,37,41
63,36,37
60,36,37
61,38,36
50,27,25
39,22,19
27,17,13
23,16,11
20,14,10
20,14,11
12,12,7
9,3,0
11,8,6
21,14,9
18,15,11
18,9,9
26,17,13
27,15,20
41,24,20
43,23,22
50,29,28
55,37,36
66,40,37
71,42,41
72,43,44
76,46,46
80,50,48
82,54,50
78,50,49
79,55,51
79,53,50
74,51,49
78,54,50
74,52,48
76,57,53
69,54,51
70,54,49
68,52,47
67,52,47
63,48,45
63,48,45
60,47,45
63,48,40
56,42,41
57,45,42
52,43,41
52,42,40
50,40,38
43,32,35
44,35,36
45,34,33
45,37,36
44,35,33
41,31,32
41,34,33
39,32,32
38,31,31
33,24,26
35,26,27
26,15,23
29,24,25
29,20,22
27,22,25
28,22,24
27,22,25
23,17,19
23,17,20
24,20,23
24,18,14
19,11,17
19,15,18
18,12,16
17,3,11
14,10,15
14,10,16
15,15,20
14,9,13
12,8,13
14,11,14
14,9,13
11,9,15
14,10,13
13,11,14
13,9,12
10,6,11
10,7,12
11,9,13
8,9,14
11,8,12
11,9,13
10,8,12
9,6,13
11,8,11
7,4,10
7,6,11
6,5,10
8,0,10
7,5,10
9,7,2
9,7,12
7,2,8
13,8,10
6,2,7
8,4,7
6,2,7
5,1,6
3,1,8
6,6,11
6,5,8
6,1,5
5,4,9
12,12,11
6,5,10
4,4,12
8,4,8
9,7,11
8,6,12
11,8,11
8,6,11
11,8,11
11,7,11
14,8,12
12,9,12
12,9,12
13,10,14
14,9,14
12,10,14
17,10,13
16,11,15
17,11,14
15,11,16
18,13,16
18,20,19
18,7,18
22,16,19
26,18,18
26,20,22
22,15,21
20,19,28
28,21,23
27,22,25
28,20,24
31,33,31
30,24,27
31,24,26
35,28,28
31,27,35
39,32,31
40,33,33
39,28,29
43,33,33
47,33,33
37,32,38
46,36,36
50,44,34
55,44,36
54,41,40
58,47,43
53,51,44
56,43,43
56,44,43
57,45,41
59,41,42
64,46,43
64,48,45
65,49,46
65,59,53
66,51,46
67,50,48
66,42,45
72,54,49
72,52,48
74,60,51
74,55,51
74,52,49
73,56,52
77,62,57
74,50,49
75,53,49
74,53,50
77,54,51
73,53,52
77,55,52
75,54,51
76,54,51
76,51,50
78,54,51
76,50,49
77,50,50
79,52,49
79,52,49
